lon	lat
-70.254856	41.633735
-70.253976	41.634615
-70.252216	41.635202
-70.250163	41.635202
-70.249283	41.634029
-70.246936	41.634029
-70.246349	41.636669
-70.246056	41.636962
-70.245762	41.639016
-70.246349	41.639602
-70.247523	41.640776
-70.248989	41.641069
-70.250456	41.639309
-70.251923	41.639016
-70.252216	41.639602
-70.253683	41.640189
-70.25427	41.641069
-70.25427	41.641949
-70.25515	41.642243
-70.255736	41.643123
-70.255736	41.643709
-70.257497	41.644589
-70.25955	41.645176
-70.259843	41.645469
-70.261604	41.645763
-70.26219	41.645469
-70.265417	41.644883
-70.267177	41.644003
-70.269524	41.644883
-70.272458	41.644883
-70.273338	41.645469
-70.275098	41.646056
-70.276271	41.646643
-70.276565	41.646349
-70.275978	41.644883
-70.276271	41.644296
-70.278911	41.642829
-70.279792	41.640776
-70.278325	41.637549
-70.276858	41.636669
-70.275098	41.636082
-70.274218	41.634909
-70.273924	41.634322
-70.274805	41.633442
-70.276858	41.632268
-70.280378	41.633442
-70.281552	41.634322
-70.289766	41.634029
-70.290352	41.634615
-70.291526	41.634615
-70.292406	41.634029
-70.292992	41.634909
-70.294166	41.634322
-70.301793	41.634029
-70.30238	41.633442
-70.30238	41.631095
-70.303847	41.629335
-70.3059	41.629335
-70.306487	41.628455
-70.309127	41.628162
-70.310007	41.627868
-70.316461	41.625815
-70.317048	41.625228
-70.318808	41.625815
-70.319101	41.624935
-70.321448	41.624641
-70.323208	41.624641
-70.324675	41.626401
-70.325848	41.626401
-70.328782	41.629335
-70.330248	41.630215
-70.331129	41.631388
-70.332595	41.632268
-70.333475	41.632268
-70.334649	41.633149
-70.335529	41.633149
-70.337582	41.634615
-70.340809	41.634909
-70.341103	41.635495
-70.341983	41.635789
-70.344036	41.635789
-70.344916	41.635202
-70.351957	41.634909
-70.35225	41.634615
-70.35577	41.634029
-70.356064	41.633735
-70.35753	41.633149
-70.358117	41.632855
-70.360171	41.632562
-70.361051	41.631682
-70.362517	41.631388
-70.367798	41.625521
-70.366624	41.624348
-70.366331	41.623468
-70.368385	41.621414
-70.369265	41.621121
-70.370438	41.619948
-70.371611	41.617014
-70.373372	41.616721
-70.375425	41.614374
-70.377479	41.613494
-70.380412	41.6132
-70.380999	41.612614
-70.381879	41.612907
-70.382759	41.61232
-70.384226	41.611147
-70.386573	41.610854
-70.388626	41.609974
-70.389506	41.609093
-70.391853	41.6088
-70.39244	41.608507
-70.396547	41.608213
-70.398893	41.606747
-70.399773	41.607333
-70.40212	41.607333
-70.403587	41.6088
-70.40388	41.609974
-70.403294	41.612027
-70.401827	41.612907
-70.400947	41.614081
-70.401827	41.616134
-70.401827	41.617894
-70.401534	41.618481
-70.400947	41.618774
-70.400067	41.619068
-70.398893	41.618774
-70.39596	41.613494
-70.39508	41.613787
-70.396253	41.615841
-70.396253	41.619361
-70.398013	41.620828
-70.400067	41.621708
-70.400947	41.622881
-70.399773	41.624935
-70.399773	41.627868
-70.40036	41.628748
-70.402707	41.631095
-70.405054	41.631975
-70.405347	41.634322
-70.406521	41.634909
-70.407987	41.636082
-70.408281	41.637842
-70.409454	41.638136
-70.409748	41.637842
-70.411508	41.637549
-70.414441	41.635789
-70.415615	41.635789
-70.415908	41.635495
-70.415028	41.633735
-70.414735	41.632562
-70.415321	41.631095
-70.416201	41.630215
-70.417668	41.629922
-70.420308	41.627868
-70.423535	41.627575
-70.424122	41.626988
-70.426175	41.626695
-70.429989	41.622588
-70.431162	41.622294
-70.432336	41.621414
-70.433216	41.621708
-70.434683	41.621121
-70.435269	41.619361
-70.435269	41.615547
-70.435563	41.615254
-70.437029	41.614961
-70.437616	41.614374
-70.435563	41.6132
-70.434096	41.6132
-70.433803	41.612907
-70.434389	41.612027
-70.434389	41.610854
-70.436149	41.609974
-70.436736	41.609387
-70.437616	41.609093
-70.439376	41.607333
-70.439376	41.60616
-70.43967	41.604693
-70.440843	41.6044
-70.44231	41.603813
-70.442603	41.60088
-70.443483	41.597653
-70.44407	41.596479
-70.445243	41.595599
-70.446417	41.595893
-70.44671	41.596186
-70.446417	41.598826
-70.447297	41.598826
-70.447004	41.597946
-70.44759	41.596186
-70.44759	41.592372
-70.449644	41.591492
-70.450817	41.590025
-70.451697	41.590025
-70.453457	41.589145
-70.456098	41.588265
-70.457564	41.588265
-70.459031	41.588852
-70.460204	41.589732
-70.459031	41.592079
-70.459324	41.594426
-70.459031	41.595599
-70.457858	41.596479
-70.456391	41.597066
-70.456098	41.599413
-70.456978	41.599706
-70.457271	41.597653
-70.458444	41.596479
-70.459911	41.597359
-70.461085	41.596773
-70.464311	41.596773
-70.465778	41.595893
-70.466365	41.596479
-70.466658	41.596479
-70.466658	41.595306
-70.466952	41.594426
-70.467832	41.593839
-70.472525	41.593252
-70.473699	41.592666
-70.474579	41.592666
-70.476339	41.591492
-70.477512	41.590906
-70.478099	41.590025
-70.478686	41.586212
-70.478099	41.585625
-70.477512	41.585625
-70.475459	41.587972
-70.475459	41.589439
-70.474872	41.589732
-70.473699	41.589732
-70.472819	41.590612
-70.471645	41.591492
-70.470765	41.591492
-70.469885	41.592372
-70.468712	41.592079
-70.467832	41.591786
-70.467832	41.591199
-70.468712	41.590025
-70.468125	41.589145
-70.469298	41.586799
-70.468712	41.586212
-70.468125	41.586505
-70.466952	41.589732
-70.465192	41.590025
-70.464311	41.589732
-70.463431	41.588852
-70.463138	41.587385
-70.462551	41.587092
-70.462551	41.585625
-70.460791	41.584158
-70.460204	41.582985
-70.459324	41.583572
-70.459031	41.585038
-70.457271	41.585038
-70.454924	41.587679
-70.453751	41.587972
-70.452577	41.587972
-70.452284	41.587679
-70.452284	41.586799
-70.453457	41.585625
-70.453751	41.584158
-70.454924	41.583278
-70.455804	41.582398
-70.456098	41.580931
-70.456978	41.580931
-70.457564	41.580051
-70.462551	41.574771
-70.462551	41.573891
-70.464898	41.570957
-70.465778	41.568904
-70.466952	41.567731
-70.469592	41.566264
-70.471352	41.56421
-70.473112	41.563624
-70.473699	41.562743
-70.475166	41.56245
-70.476632	41.560983
-70.477806	41.56069
-70.479859	41.558637
-70.482499	41.557463
-70.483966	41.55717
-70.48426	41.556876
-70.485726	41.556583
-70.4869	41.555703
-70.488367	41.555703
-70.489833	41.55453
-70.4913	41.55365
-70.493647	41.553356
-70.494234	41.552769
-70.496287	41.552183
-70.49746	41.551303
-70.501274	41.551596
-70.502448	41.551009
-70.507141	41.550716
-70.508021	41.550129
-70.510661	41.549836
-70.511835	41.549249
-70.513595	41.549249
-70.514475	41.549543
-70.519462	41.550129
-70.521516	41.548956
-70.522396	41.548369
-70.528556	41.547489
-70.528849	41.547782
-70.530023	41.548369
-70.530903	41.549836
-70.53061	41.551303
-70.529436	41.552183
-70.526209	41.553063
-70.521222	41.553063
-70.520342	41.553356
-70.520342	41.554823
-70.519462	41.555703
-70.519169	41.557756
-70.518289	41.559223
-70.520049	41.559223
-70.520635	41.560103
-70.519755	41.562743
-70.519169	41.563037
-70.518289	41.56597
-70.518289	41.568317
-70.519169	41.570957
-70.520929	41.572718
-70.522396	41.573011
-70.522982	41.573598
-70.523569	41.578291
-70.523862	41.578878
-70.525916	41.579465
-70.526209	41.579758
-70.526796	41.580051
-70.529436	41.578878
-70.530023	41.576531
-70.535303	41.570957
-70.537357	41.570077
-70.537357	41.568611
-70.538237	41.567437
-70.53853	41.565384
-70.54205	41.559517
-70.54381	41.55717
-70.545864	41.555996
-70.547331	41.55629
-70.548504	41.557463
-70.547917	41.55893
-70.547331	41.563037
-70.547917	41.56333
-70.549384	41.560103
-70.549678	41.556583
-70.550264	41.55541
-70.550558	41.550716
-70.551438	41.549543
-70.556131	41.548956
-70.556718	41.548369
-70.564052	41.548369
-70.565812	41.547196
-70.571973	41.547489
-70.572559	41.548369
-70.572559	41.552476
-70.573146	41.552476
-70.574319	41.550129
-70.573439	41.548662
-70.574906	41.546316
-70.576373	41.545729
-70.577546	41.545436
-70.581947	41.546022
-70.582533	41.55365
-70.58312	41.55541
-70.582827	41.560103
-70.580773	41.56333
-70.580773	41.564504
-70.578133	41.569491
-70.578133	41.571837
-70.578426	41.571837
-70.5796	41.570371
-70.581067	41.565384
-70.583413	41.56421
-70.586054	41.566264
-70.586347	41.567731
-70.587227	41.568024
-70.58752	41.567144
-70.587227	41.566557
-70.585467	41.564504
-70.586054	41.563037
-70.58664	41.559517
-70.586054	41.55893
-70.586347	41.557463
-70.585173	41.555703
-70.584587	41.555116
-70.586054	41.553943
-70.586054	41.551009
-70.584	41.548662
-70.584	41.546316
-70.584293	41.545436
-70.591921	41.544849
-70.591921	41.544556
-70.593094	41.543675
-70.594561	41.544262
-70.595734	41.544262
-70.596614	41.543675
-70.598374	41.543382
-70.599548	41.542502
-70.607762	41.542502
-70.608348	41.543969
-70.609229	41.542795
-70.612162	41.542209
-70.613335	41.542502
-70.614802	41.543382
-70.615976	41.543382
-70.616856	41.542502
-70.621256	41.540742
-70.622136	41.540155
-70.623016	41.539862
-70.625363	41.539862
-70.626243	41.539275
-70.628003	41.539275
-70.629177	41.538395
-70.63123	41.538395
-70.633577	41.536928
-70.635924	41.536635
-70.638857	41.534288
-70.640031	41.534288
-70.640617	41.533408
-70.642671	41.532821
-70.645018	41.532528
-70.646191	41.531648
-70.648245	41.529301
-70.648245	41.528421
-70.649711	41.527541
-70.650885	41.525194
-70.653525	41.521381
-70.654992	41.517567
-70.656752	41.515513
-70.658512	41.514927
-70.660272	41.514927
-70.662912	41.5161
-70.663792	41.51698
-70.665259	41.517567
-70.667313	41.519034
-70.668486	41.519034
-70.669366	41.51786
-70.671713	41.51786
-70.673766	41.519327
-70.675233	41.522847
-70.67494	41.523727
-70.676407	41.524021
-70.677873	41.525487
-70.678754	41.525781
-70.679634	41.526661
-70.6811	41.526661
-70.68198	41.527248
-70.684034	41.527541
-70.684914	41.527541
-70.685501	41.526954
-70.686087	41.525194
-70.684621	41.522847
-70.684621	41.522261
-70.685794	41.519914
-70.686674	41.519914
-70.688434	41.521967
-70.689901	41.523141
-70.690194	41.524021
-70.690488	41.528714
-70.689901	41.529594
-70.686674	41.532821
-70.683741	41.532528
-70.68286	41.531355
-70.681394	41.530768
-70.67582	41.531061
-70.67406	41.532528
-70.672886	41.534581
-70.67142	41.535755
-70.671126	41.539568
-70.670246	41.540449
-70.668779	41.541329
-70.667899	41.541329
-70.666139	41.538395
-70.664966	41.538982
-70.662619	41.538688
-70.660859	41.538982
-70.658219	41.540449
-70.655872	41.542795
-70.656165	41.543382
-70.657632	41.541622
-70.664673	41.541915
-70.664673	41.543382
-70.662619	41.544849
-70.660566	41.544849
-70.660859	41.545436
-70.659685	41.546609
-70.657339	41.550716
-70.658512	41.552769
-70.658512	41.55629
-70.657339	41.557463
-70.657632	41.56333
-70.655872	41.56597
-70.654112	41.566557
-70.653232	41.567437
-70.652645	41.567731
-70.651765	41.568317
-70.652058	41.570371
-70.650591	41.572131
-70.648538	41.572424
-70.647951	41.573011
-70.646191	41.573304
-70.644138	41.574771
-70.644138	41.575358
-70.644431	41.576824
-70.645018	41.576824
-70.645018	41.578878
-70.647951	41.584745
-70.649125	41.585625
-70.649125	41.589145
-70.650885	41.591492
-70.650885	41.593252
-70.651765	41.594426
-70.651765	41.595599
-70.653232	41.597359
-70.652938	41.599413
-70.654698	41.601173
-70.654698	41.602346
-70.656752	41.603813
-70.656752	41.604987
-70.656165	41.605573
-70.654405	41.605867
-70.653818	41.606747
-70.650005	41.606747
-70.647658	41.606747
-70.646778	41.605867
-70.647365	41.60352
-70.648245	41.602346
-70.648538	41.601466
-70.649418	41.600586
-70.647071	41.598533
-70.645018	41.598239
-70.644724	41.597653
-70.644431	41.595893
-70.643844	41.595893
-70.644431	41.599413
-70.645311	41.600293
-70.645898	41.601173
-70.645604	41.60176
-70.643551	41.60352
-70.642964	41.604987
-70.641204	41.605867
-70.642378	41.605867
-70.643551	41.604987
-70.645018	41.60528
-70.645018	41.608507
-70.646191	41.608213
-70.646191	41.607627
-70.647658	41.607333
-70.649125	41.607627
-70.650005	41.608213
-70.651765	41.607627
-70.654112	41.608507
-70.654405	41.6088
-70.654698	41.609974
-70.653525	41.612027
-70.650005	41.612614
-70.649418	41.613494
-70.649418	41.614961
-70.650005	41.616721
-70.650298	41.618774
-70.648245	41.622294
-70.647365	41.623174
-70.645018	41.623468
-70.643551	41.624935
-70.643258	41.625815
-70.644138	41.626695
-70.644138	41.628748
-70.645898	41.630802
-70.646778	41.632562
-70.647658	41.632562
-70.648245	41.632562
-70.649125	41.633735
-70.649418	41.635495
-70.648831	41.636669
-70.646485	41.637842
-70.646778	41.639309
-70.647658	41.639602
-70.650005	41.639896
-70.651472	41.639016
-70.652645	41.638722
-70.653232	41.638136
-70.655285	41.637549
-70.657045	41.639896
-70.654992	41.641656
-70.654405	41.641949
-70.654405	41.645763
-70.653525	41.646349
-70.652645	41.646643
-70.651765	41.647523
-70.649125	41.64723
-70.647071	41.649283
-70.645604	41.649283
-70.644724	41.64987
-70.640324	41.64987
-70.638564	41.650163
-70.637097	41.65075
-70.63651	41.65163
-70.633577	41.65163
-70.630937	41.65339
-70.629763	41.653683
-70.62859	41.656324
-70.62859	41.658084
-70.627416	41.659257
-70.624776	41.658084
-70.62683	41.659844
-70.62859	41.659844
-70.63035	41.660724
-70.63211	41.661017
-70.632404	41.661311
-70.635924	41.663071
-70.637391	41.662484
-70.638857	41.662484
-70.640031	41.661604
-70.641204	41.661604
-70.642671	41.659844
-70.643844	41.659257
-70.644431	41.659257
-70.645898	41.659844
-70.648538	41.660137
-70.650591	41.661604
-70.655872	41.663657
-70.657632	41.666884
-70.655579	41.669524
-70.652645	41.671578
-70.650591	41.671578
-70.648831	41.672458
-70.645018	41.672458
-70.643844	41.671578
-70.641791	41.671578
-70.640617	41.670991
-70.638857	41.668938
-70.637391	41.667764
-70.63651	41.666884
-70.633284	41.666591
-70.63211	41.666298
-70.630937	41.668351
-70.630937	41.670698
-70.630057	41.671578
-70.62859	41.671871
-70.628297	41.672458
-70.627123	41.672751
-70.625363	41.671578
-70.622136	41.671871
-70.621843	41.673925
-70.620963	41.674805
-70.620376	41.674805
-70.618909	41.675685
-70.618909	41.676858
-70.620083	41.677152
-70.622136	41.677445
-70.623016	41.677738
-70.624483	41.679205
-70.623603	41.683312
-70.622723	41.684192
-70.622723	41.685366
-70.623603	41.685072
-70.62507	41.684486
-70.627416	41.681845
-70.628297	41.681552
-70.629177	41.681552
-70.630057	41.682432
-70.63123	41.682725
-70.632404	41.685072
-70.631817	41.685659
-70.631523	41.688886
-70.630643	41.690353
-70.631817	41.692993
-70.63299	41.693286
-70.633577	41.692993
-70.634457	41.693286
-70.635044	41.693286
-70.635337	41.690353
-70.63563	41.690059
-70.637684	41.689473
-70.639151	41.689179
-70.640617	41.687419
-70.641204	41.685952
-70.641791	41.685366
-70.645898	41.684779
-70.646191	41.683899
-70.647658	41.682432
-70.649711	41.681552
-70.650885	41.680672
-70.658219	41.680965
-70.662032	41.678912
-70.662912	41.679499
-70.664086	41.681259
-70.664086	41.683312
-70.658805	41.688593
-70.658219	41.688886
-70.656752	41.689179
-70.654112	41.690646
-70.653525	41.691526
-70.649418	41.691526
-70.650298	41.692699
-70.648245	41.695926
-70.647658	41.696513
-70.644138	41.696806
-70.643258	41.6971
-70.642964	41.697393
-70.635924	41.697687
-70.63563	41.69798
-70.632404	41.698567
-70.630643	41.700033
-70.62859	41.700913
-70.62771	41.701793
-70.62683	41.701793
-70.624483	41.700913
-70.621843	41.702087
-70.621843	41.702967
-70.620963	41.705314
-70.621256	41.706487
-70.620083	41.707661
-70.620083	41.710301
-70.619496	41.710301
-70.619496	41.720568
-70.619496	41.723208
-70.620083	41.726435
-70.621256	41.726435
-70.621843	41.725849
-70.626243	41.725849
-70.62859	41.724968
-70.62859	41.724675
-70.630937	41.723502
-70.63211	41.723502
-70.63299	41.721448
-70.633577	41.721155
-70.633577	41.719688
-70.63563	41.715581
-70.636804	41.714408
-70.637391	41.714408
-70.637977	41.714701
-70.639737	41.715581
-70.641498	41.715874
-70.642671	41.717635
-70.642671	41.718515
-70.642084	41.719688
-70.640324	41.720275
-70.639444	41.721448
-70.639151	41.722915
-70.638271	41.724675
-70.638564	41.725555
-70.638271	41.726435
-70.636804	41.726729
-70.635924	41.727609
-70.635044	41.727609
-70.634457	41.728195
-70.631817	41.728489
-70.63123	41.729075
-70.629177	41.729075
-70.629177	41.729662
-70.62947	41.730836
-70.63035	41.731716
-70.62859	41.734356
-70.628297	41.734062
-70.627123	41.734062
-70.62595	41.736116
-70.623896	41.736996
-70.625363	41.738463
-70.628297	41.739049
-70.630057	41.740223
-70.63035	41.74257
-70.629763	41.743743
-70.628003	41.745797
-70.62595	41.74609
-70.625363	41.74697
-70.62507	41.749024
-70.626536	41.75225
-70.62595	41.753424
-70.626243	41.754891
-70.62595	41.755771
-70.623016	41.756651
-70.621549	41.756651
-70.620083	41.757824
-70.619203	41.757824
-70.618323	41.758411
-70.615976	41.758118
-70.614802	41.757237
-70.614216	41.757824
-70.615096	41.759291
-70.615096	41.762518
-70.613922	41.763985
-70.611282	41.764278
-70.610402	41.763691
-70.609815	41.759878
-70.608642	41.759878
-70.608055	41.761931
-70.608348	41.764865
-70.609229	41.765745
-70.611575	41.766038
-70.612455	41.766038
-70.613922	41.765158
-70.614509	41.765158
-70.615389	41.764278
-70.616856	41.763691
-70.618323	41.763691
-70.619496	41.762518
-70.623603	41.762811
-70.625363	41.763398
-70.62683	41.763398
-70.628297	41.761051
-70.629763	41.760464
-70.630057	41.759584
-70.63123	41.758118
-70.631523	41.755771
-70.630937	41.754304
-70.629763	41.753717
-70.62859	41.75313
-70.628003	41.751957
-70.62947	41.749904
-70.631817	41.74873
-70.63211	41.747557
-70.63123	41.746383
-70.63123	41.745503
-70.632404	41.74433
-70.633284	41.744037
-70.638271	41.74433
-70.638857	41.744037
-70.639444	41.743156
-70.639444	41.741983
-70.637684	41.74169
-70.63651	41.741103
-70.635924	41.740223
-70.63563	41.738463
-70.637097	41.735236
-70.637977	41.734943
-70.640031	41.734943
-70.641498	41.735236
-70.644431	41.737583
-70.646191	41.737583
-70.648831	41.739343
-70.651472	41.739343
-70.652645	41.740223
-70.655285	41.740223
-70.655872	41.741103
-70.654698	41.74169
-70.654992	41.74345
-70.657045	41.744917
-70.657045	41.742276
-70.657339	41.74169
-70.657632	41.741396
-70.662326	41.740516
-70.663792	41.739049
-70.662912	41.738756
-70.660566	41.738169
-70.657045	41.734356
-70.656165	41.734062
-70.654698	41.734062
-70.654112	41.733182
-70.651472	41.733182
-70.650005	41.732596
-70.648538	41.732596
-70.647658	41.732302
-70.646778	41.730836
-70.646485	41.729662
-70.647365	41.728782
-70.647365	41.727902
-70.645604	41.727315
-70.644138	41.725849
-70.644138	41.724968
-70.645604	41.723502
-70.647951	41.723502
-70.649125	41.724382
-70.650885	41.724675
-70.652938	41.726435
-70.653525	41.725849
-70.655579	41.725849
-70.656165	41.725849
-70.654992	41.724968
-70.654112	41.724382
-70.651765	41.719981
-70.651765	41.718808
-70.652645	41.717048
-70.652645	41.715874
-70.653525	41.714408
-70.659392	41.708541
-70.659392	41.707367
-70.659979	41.706487
-70.662032	41.705607
-70.662032	41.704727
-70.667019	41.699447
-70.667606	41.699153
-70.668486	41.699447
-70.668193	41.69798
-70.668779	41.697687
-70.670246	41.697393
-70.670246	41.696513
-70.67054	41.695926
-70.671713	41.695926
-70.672006	41.695046
-70.67406	41.694753
-70.675233	41.692993
-70.676993	41.691526
-70.678167	41.691526
-70.679047	41.691819
-70.67934	41.692406
-70.67758	41.695046
-70.675527	41.696806
-70.670833	41.70238
-70.668779	41.704727
-70.667019	41.705314
-70.664673	41.707661
-70.659099	41.713234
-70.659099	41.714114
-70.657925	41.715288
-70.658512	41.715874
-70.660859	41.714994
-70.662912	41.714994
-70.664966	41.714994
-70.665553	41.715874
-70.667899	41.716168
-70.669073	41.716755
-70.670833	41.719101
-70.671126	41.720862
-70.671713	41.721742
-70.671713	41.723208
-70.67318	41.723795
-70.67318	41.724675
-70.674353	41.725555
-70.67582	41.726435
-70.676993	41.728195
-70.678754	41.728489
-70.68022	41.729662
-70.680514	41.729075
-70.682274	41.728782
-70.683154	41.728195
-70.686674	41.728195
-70.688434	41.728489
-70.692541	41.731716
-70.693421	41.731716
-70.690488	41.728489
-70.688728	41.727902
-70.688141	41.726729
-70.688141	41.726142
-70.689314	41.725262
-70.690194	41.724675
-70.691661	41.724675
-70.693128	41.725849
-70.695768	41.726729
-70.698115	41.726435
-70.699288	41.727609
-70.701342	41.728489
-70.702515	41.728195
-70.703102	41.729075
-70.704569	41.729075
-70.706622	41.729955
-70.708676	41.729662
-70.709556	41.729955
-70.711903	41.732302
-70.712196	41.734943
-70.711903	41.735529
-70.710142	41.737289
-70.710436	41.739049
-70.708089	41.742276
-70.706622	41.743156
-70.706916	41.744623
-70.708089	41.745797
-70.706329	41.748437
-70.706035	41.74873
-70.705155	41.749904
-70.707209	41.752837
-70.709556	41.753717
-70.709262	41.752544
-70.709556	41.747263
-70.710142	41.74697
-70.710729	41.746383
-70.709556	41.744917
-70.709262	41.744037
-70.710729	41.742863
-70.712196	41.74257
-70.712783	41.74169
-70.714836	41.74169
-70.717183	41.739343
-70.718356	41.737289
-70.720997	41.737583
-70.721877	41.736996
-70.72305	41.736996
-70.72481	41.735823
-70.726864	41.735823
-70.729504	41.736996
-70.730091	41.737583
-70.732437	41.737289
-70.727744	41.732596
-70.727157	41.731129
-70.723637	41.729075
-70.722757	41.727022
-70.72305	41.724382
-70.723637	41.723502
-70.72481	41.722915
-70.725397	41.722915
-70.72657	41.723502
-70.730091	41.726729
-70.733611	41.728489
-70.734491	41.729075
-70.735958	41.729369
-70.740358	41.733769
-70.740945	41.735823
-70.741825	41.735823
-70.743291	41.732889
-70.744758	41.732302
-70.744465	41.731716
-70.742118	41.731422
-70.741825	41.730836
-70.739771	41.730836
-70.737424	41.729369
-70.736251	41.729075
-70.734491	41.727609
-70.733024	41.727022
-70.731557	41.725849
-70.730384	41.725262
-70.729797	41.724675
-70.72921	41.722328
-70.725984	41.719101
-70.72481	41.718221
-70.725104	41.717341
-70.721877	41.714114
-70.720703	41.714114
-70.719236	41.712061
-70.71601	41.711474
-70.715129	41.710594
-70.715129	41.709421
-70.714249	41.708247
-70.714249	41.70678
-70.715716	41.704434
-70.717476	41.702674
-70.71953	41.702087
-70.720997	41.7015
-70.725104	41.702674
-70.72569	41.70326
-70.727744	41.70326
-70.72921	41.70502
-70.729797	41.704727
-70.728917	41.702674
-70.727744	41.702087
-70.727157	41.70062
-70.725984	41.69974
-70.725984	41.698273
-70.725104	41.697687
-70.724223	41.697393
-70.723637	41.696513
-70.722463	41.696806
-70.720997	41.695926
-70.719236	41.69622
-70.71777	41.69534
-70.717476	41.692993
-70.718356	41.690059
-70.718943	41.689473
-70.720116	41.689473
-70.71953	41.687126
-70.718063	41.685659
-70.71865	41.681259
-70.717476	41.679792
-70.717183	41.678912
-70.71777	41.675978
-70.719236	41.675685
-70.721583	41.676272
-70.72305	41.677152
-70.724517	41.678325
-70.725104	41.680379
-70.729504	41.684192
-70.730677	41.684779
-70.731264	41.685366
-70.731557	41.686832
-70.735078	41.688593
-70.735958	41.689179
-70.737424	41.688886
-70.738304	41.689179
-70.740651	41.690353
-70.741825	41.691526
-70.742411	41.691819
-70.743291	41.692113
-70.745345	41.695046
-70.745345	41.696513
-70.745052	41.6971
-70.743291	41.697687
-70.742705	41.697393
-70.741531	41.695926
-70.740065	41.695633
-70.739771	41.695046
-70.738011	41.695046
-70.737131	41.69446
-70.739185	41.69798
-70.741531	41.69974
-70.742411	41.700327
-70.745345	41.70326
-70.746225	41.702967
-70.747398	41.700913
-70.747985	41.7015
-70.750039	41.7015
-70.752385	41.70414
-70.753559	41.70414
-70.756199	41.707367
-70.757372	41.707954
-70.758839	41.710007
-70.758546	41.713234
-70.759426	41.715288
-70.760013	41.719688
-70.760599	41.719981
-70.761773	41.719981
-70.762066	41.718515
-70.760893	41.716755
-70.760893	41.715288
-70.763533	41.712648
-70.76588	41.713234
-70.767933	41.714994
-70.769107	41.714408
-70.769693	41.713821
-70.76852	41.711474
-70.765586	41.709421
-70.76588	41.707954
-70.762066	41.706194
-70.760306	41.704727
-70.759133	41.703554
-70.757959	41.700913
-70.755906	41.699153
-70.755906	41.69622
-70.757079	41.694753
-70.756492	41.692406
-70.755612	41.692113
-70.753559	41.690646
-70.752972	41.689766
-70.755026	41.687126
-70.755906	41.687419
-70.753559	41.684779
-70.752972	41.683605
-70.751799	41.682432
-70.749745	41.682432
-70.748865	41.681552
-70.749159	41.679499
-70.746225	41.676858
-70.745638	41.674805
-70.745932	41.673338
-70.747398	41.671871
-70.747692	41.671871
-70.748865	41.672458
-70.750039	41.672458
-70.754439	41.676565
-70.754732	41.678325
-70.755612	41.678618
-70.758546	41.678032
-70.760599	41.679792
-70.761186	41.679205
-70.76324	41.678912
-70.765586	41.678032
-70.766173	41.677152
-70.765293	41.675978
-70.761186	41.671285
-70.761186	41.670698
-70.759133	41.668938
-70.759133	41.668058
-70.760893	41.666591
-70.761186	41.665711
-70.758546	41.661604
-70.758839	41.654857
-70.757372	41.65339
-70.758839	41.651923
-70.76236	41.651337
-70.762946	41.651043
-70.763533	41.64899
-70.763826	41.648403
-70.765	41.648403
-70.766173	41.647523
-70.767933	41.646936
-70.768227	41.645176
-70.766173	41.643123
-70.766173	41.641362
-70.767347	41.640776
-70.768813	41.640776
-70.769693	41.641656
-70.771747	41.639896
-70.774094	41.641069
-70.774974	41.642829
-70.775854	41.643416
-70.777614	41.644883
-70.777907	41.646349
-70.777614	41.648696
-70.776734	41.64899
-70.776441	41.648403
-70.7738	41.64723
-70.773214	41.647523
-70.772627	41.64811
-70.771747	41.648403
-70.77116	41.648696
-70.77116	41.649283
-70.771747	41.64987
-70.77292	41.64987
-70.780841	41.649576
-70.782308	41.649576
-70.784361	41.65075
-70.786121	41.64987
-70.788175	41.650163
-70.789641	41.650456
-70.799322	41.65075
-70.799616	41.651043
-70.801082	41.65163
-70.801082	41.652217
-70.802549	41.65251
-70.804603	41.654563
-70.805776	41.654857
-70.807829	41.655737
-70.810763	41.656617
-70.81663	41.656617
-70.81751	41.655737
-70.820444	41.65603
-70.82103	41.655737
-70.821324	41.65515
-70.822791	41.65515
-70.822791	41.653683
-70.824551	41.651923
-70.826897	41.65075
-70.830124	41.65075
-70.829831	41.64987
-70.828364	41.64899
-70.822791	41.64899
-70.821324	41.64811
-70.819857	41.64811
-70.818097	41.64723
-70.817217	41.646643
-70.81663	41.644589
-70.816043	41.644296
-70.811056	41.644003
-70.80959	41.643123
-70.807243	41.643123
-70.806069	41.642536
-70.804896	41.638136
-70.804016	41.636082
-70.801669	41.634322
-70.801376	41.633149
-70.801962	41.628455
-70.804016	41.627281
-70.805483	41.626108
-70.807243	41.625521
-70.809003	41.624055
-70.81135	41.623761
-70.812523	41.624055
-70.815163	41.626108
-70.816923	41.626108
-70.818097	41.627868
-70.819564	41.628748
-70.82015	41.630802
-70.819857	41.631975
-70.818977	41.632855
-70.818977	41.633149
-70.819564	41.633735
-70.821617	41.631975
-70.823964	41.632855
-70.825137	41.632562
-70.825137	41.630802
-70.823964	41.629042
-70.824257	41.627868
-70.825724	41.626401
-70.828364	41.625815
-70.829244	41.624935
-70.830711	41.624055
-70.832471	41.624055
-70.833645	41.623174
-70.838632	41.623174
-70.842445	41.624935
-70.845672	41.627281
-70.847432	41.627281
-70.848899	41.628455
-70.849486	41.626988
-70.850366	41.626401
-70.853006	41.626695
-70.85506	41.629335
-70.855646	41.629335
-70.855353	41.626108
-70.85594	41.625521
-70.85682	41.625521
-70.85858	41.626695
